Wavelength (nm),n,k
1045.227173,2.106285095,7.95E-005
1045.584473,2.106256485,7.94E-005
1045.94165,2.106227875,7.94E-005
1046.29895,2.106199503,7.94E-005
1046.656128,2.106170893,7.93E-005
1047.013428,2.106142521,7.93E-005
1047.370728,2.106113672,7.93E-005
1047.727905,2.1060853,7.92E-005
1048.085205,2.106056929,7.92E-005
1048.442383,2.106028557,7.91E-005
1048.799683,2.106000185,7.91E-005
1049.15686,2.105971575,7.91E-005
1049.51416,2.105943203,7.90E-005
1049.871338,2.105916262,7.90E-005
1050.228638,2.105891466,7.90E-005
1050.585938,2.105866671,7.89E-005
1050.943115,2.105842113,7.89E-005
1051.300415,2.105817318,7.89E-005
1051.657593,2.105792761,7.88E-005
1052.014893,2.105768204,7.88E-005
1052.37207,2.105743408,7.88E-005
1052.72937,2.105718851,7.87E-005
1053.086548,2.105694294,7.87E-005
1053.443848,2.105669737,7.87E-005
1053.801025,2.10564518,7.86E-005
1054.158325,2.105620623,7.86E-005
1054.515625,2.105596066,7.85E-005
1054.872803,2.105571508,7.85E-005
1055.230103,2.10554719,7.85E-005
1055.58728,2.105522633,7.84E-005
1055.94458,2.105498075,7.84E-005
1056.301758,2.105473757,7.84E-005
1056.659058,2.105449438,7.83E-005
1057.016235,2.105425119,7.83E-005
1057.373535,2.105400562,7.83E-005
1057.730835,2.105376244,7.82E-005
1058.088013,2.105351925,7.82E-005
1058.445313,2.105327606,7.82E-005
1058.80249,2.105303288,7.81E-005
1059.15979,2.105278969,7.81E-005
1059.516968,2.10525465,7.81E-005
1059.874268,2.105230331,7.80E-005
1060.231445,2.105206251,7.80E-005
1060.588745,2.105181932,7.80E-005
1060.946045,2.105157614,7.79E-005
1061.303223,2.105133533,7.79E-005
1061.660522,2.105109215,7.78E-005
1062.0177,2.105085135,7.78E-005
1062.375,2.105061054,7.78E-005
1062.732178,2.105036974,7.77E-005
1063.089478,2.105012894,7.77E-005
1063.446655,2.104988337,7.77E-005
1063.803955,2.104962826,7.76E-005
1064.161133,2.104937077,7.76E-005
1064.518433,2.104911327,7.76E-005
1064.875732,2.104885817,7.75E-005
1065.23291,2.104860067,7.75E-005
1065.59021,2.104834318,7.75E-005
1065.947388,2.104808807,7.74E-005
1066.304688,2.104783297,7.74E-005
1066.661865,2.104757786,7.74E-005
1067.019165,2.104732037,7.73E-005
1067.376343,2.104706526,7.73E-005
1067.733643,2.104681253,7.73E-005
1068.090942,2.104655743,7.72E-005
1068.44812,2.104630232,7.72E-005
1068.80542,2.104604721,7.72E-005
1069.162598,2.10457921,7.71E-005
1069.519897,2.104553938,7.71E-005
1069.877075,2.104528427,7.71E-005
1070.234375,2.104503155,7.70E-005
1070.591553,2.104477644,7.70E-005
1070.948853,2.104452372,7.70E-005
1071.30603,2.104427099,7.69E-005
1071.66333,2.104401588,7.69E-005
1072.02063,2.104376316,7.69E-005
1072.377808,2.104351282,7.68E-005
1072.735107,2.104325771,7.68E-005
1073.092285,2.104300499,7.68E-005
1073.449585,2.104275465,7.68E-005
1073.806763,2.104250193,7.67E-005
1074.164063,2.10422492,7.67E-005
1074.52124,2.104199648,7.67E-005
1074.87854,2.104174614,7.66E-005
1075.23584,2.10414958,7.66E-005
1075.593018,2.104124308,7.66E-005
1075.950317,2.104099274,7.65E-005
1076.307495,2.10407424,7.65E-005
1076.664795,2.104049206,7.65E-005
1077.021973,2.104024172,7.64E-005
1077.379272,2.103999138,7.64E-005
1077.73645,2.103976011,7.64E-005
1078.09375,2.103952885,7.63E-005
1078.450928,2.103929758,7.63E-005
1078.808228,2.103906631,7.63E-005
1079.165527,2.103883505,7.62E-005
1079.522705,2.103860617,7.62E-005
1079.880005,2.10383749,7.62E-005
1080.237183,2.103814602,7.61E-005
1080.594482,2.103791475,7.61E-005
1080.95166,2.103768349,7.61E-005
1081.30896,2.103745461,7.61E-005
1081.666138,2.103722572,7.60E-005
1082.023438,2.103699446,7.60E-005
1082.380737,2.103676558,7.60E-005
1082.737915,2.103653669,7.59E-005
1083.095215,2.103630781,7.59E-005
1083.452393,2.103607893,7.59E-005
1083.809692,2.103585005,7.58E-005
1084.16687,2.103562117,7.58E-005
1084.52417,2.103539228,7.58E-005
1084.881348,2.10351634,7.57E-005
1085.238647,2.10349369,7.57E-005
1085.595825,2.103470802,7.57E-005
1085.953125,2.103448153,7.57E-005
1086.310425,2.103425264,7.56E-005
1086.667603,2.103402615,7.56E-005
1087.024902,2.103379726,7.56E-005
1087.38208,2.103357077,7.55E-005
1087.73938,2.103334427,7.55E-005
1088.096558,2.103311777,7.55E-005
1088.453857,2.103289127,7.54E-005
1088.811035,2.103266478,7.54E-005
1089.168335,2.103243589,7.54E-005
1089.525635,2.103221178,7.53E-005
1089.882813,2.103198528,7.53E-005
1090.240112,2.103175879,7.53E-005
1090.59729,2.103153229,7.53E-005
1090.95459,2.103130817,7.52E-005
1091.311768,2.103108168,7.52E-005
1091.669067,2.103085756,7.52E-005
1092.026245,2.103061914,7.51E-005
1092.383545,2.103037834,7.51E-005
1092.740723,2.103013754,7.51E-005
1093.098022,2.102989674,7.50E-005
1093.455322,2.102965593,7.50E-005
1093.8125,2.102941751,7.50E-005
1094.1698,2.102917671,7.50E-005
1094.526978,2.102893829,7.49E-005
1094.884277,2.102869749,7.49E-005
1095.241455,2.102845669,7.49E-005
1095.598755,2.102822065,7.48E-005
1095.955933,2.102797985,7.48E-005
1096.313232,2.102774143,7.48E-005
1096.670532,2.102750063,7.48E-005
1097.02771,2.10272646,7.47E-005
1097.38501,2.102702618,7.47E-005
1097.742188,2.102678537,7.47E-005
1098.099487,2.102654934,7.46E-005
1098.456665,2.102631092,7.46E-005
1098.813965,2.10260725,7.46E-005
1099.171143,2.102583647,7.46E-005
1099.528442,2.102559805,7.45E-005
1099.885742,2.102535963,7.45E-005
1100.24292,2.10251236,7.45E-005
1100.60022,2.102488756,7.44E-005
1100.957397,2.102464914,7.44E-005
1101.314697,2.102441311,7.44E-005
1101.671875,2.102417707,7.43E-005
1102.029175,2.102394104,7.43E-005
1102.386353,2.102370262,7.43E-005
1102.743652,2.102346659,7.43E-005
1103.10083,2.102323055,7.42E-005
1103.45813,2.102299452,7.42E-005
1103.81543,2.102276087,7.42E-005
1104.172607,2.102252722,7.41E-005
1104.529907,2.102229118,7.41E-005
1104.887085,2.102205515,7.41E-005
1105.244385,2.102181911,7.41E-005
1105.601563,2.102158546,7.40E-005
1105.958862,2.102134943,7.40E-005
1106.31604,2.102111816,7.40E-005
1106.67334,2.102089882,7.39E-005
1107.03064,2.102069378,7.39E-005
1107.387817,2.102049112,7.39E-005
1107.745117,2.102028608,7.39E-005
1108.102295,2.102008343,7.38E-005
1108.459595,2.101988077,7.38E-005
1108.816772,2.101967812,7.38E-005
1109.174072,2.101947308,7.38E-005
1109.53125,2.10192728,7.37E-005
1109.88855,2.101907015,7.37E-005
1110.245728,2.101886749,7.37E-005
1110.603027,2.101866245,7.36E-005
1110.960327,2.101846218,7.36E-005
1111.317505,2.101825953,7.36E-005
1111.674805,2.101805687,7.36E-005
1112.031982,2.101785421,7.35E-005
1112.389282,2.101765394,7.35E-005
1112.74646,2.101745367,7.35E-005
1113.10376,2.101725101,7.35E-005
1113.460938,2.101704836,7.34E-005
1113.818237,2.101684809,7.34E-005
1114.175537,2.101664782,7.34E-005
1114.532715,2.101644516,7.33E-005
1114.890015,2.101624489,7.33E-005
1115.247192,2.101604462,7.33E-005
1115.604492,2.101584435,7.33E-005
1115.96167,2.101564407,7.32E-005
1116.31897,2.10154438,7.32E-005
1116.676147,2.101524353,7.32E-005
1117.033447,2.101504326,7.32E-005
1117.390625,2.101484537,7.31E-005
1117.747925,2.10146451,7.31E-005
1118.105225,2.101444483,7.31E-005
1118.462402,2.101424456,7.31E-005
1118.819702,2.101404667,7.30E-005
1119.17688,2.10138464,7.30E-005
1119.53418,2.101364851,7.30E-005
1119.891357,2.101344824,7.29E-005
1120.248657,2.101325035,7.29E-005
1120.605835,2.101305246,7.29E-005
1120.963135,2.101285219,7.29E-005
1121.320435,2.10126543,7.28E-005
1121.677612,2.101245403,7.28E-005
1122.034912,2.101223946,7.28E-005
1122.39209,2.101202726,7.28E-005
1122.74939,2.101181269,7.27E-005
1123.106567,2.101159811,7.27E-005
1123.463867,2.101138592,7.27E-005
1123.821045,2.101117134,7.27E-005
1124.178345,2.101095676,7.26E-005
1124.535522,2.101074219,7.26E-005
1124.892822,2.101052999,7.26E-005
1125.250122,2.10103178,7.26E-005
1125.6073,2.101010323,7.25E-005
1125.9646,2.100989103,7.25E-005
1126.321777,2.100967884,7.25E-005
1126.679077,2.100946665,7.25E-005
1127.036255,2.100925446,7.24E-005
1127.393555,2.100904226,7.24E-005
1127.750732,2.100883007,7.24E-005
1128.108032,2.100861788,7.24E-005
1128.465332,2.100840569,7.23E-005
1128.82251,2.100819349,7.23E-005
1129.17981,2.10079813,7.23E-005
1129.536987,2.100777149,7.22E-005
1129.894287,2.10075593,7.22E-005
1130.251465,2.100734949,7.22E-005
1130.608765,2.10071373,7.22E-005
1130.965942,2.100692511,7.21E-005
1131.323242,2.10067153,7.21E-005
1131.68042,2.100650549,7.21E-005
1132.03772,2.10062933,7.21E-005
1132.39502,2.100608349,7.20E-005
1132.752197,2.100587368,7.20E-005
1133.109497,2.100566387,7.20E-005
1133.466675,2.100545406,7.20E-005
1133.823975,2.100524426,7.19E-005
1134.181152,2.100503445,7.19E-005
1134.538452,2.100482464,7.19E-005
1134.89563,2.100461721,7.19E-005
1135.25293,2.100440741,7.18E-005
1135.610229,2.100419998,7.18E-005
1135.967407,2.100398779,7.18E-005
1136.324707,2.100378036,7.18E-005
1136.681885,2.100357056,7.17E-005
1137.039185,2.100336313,7.17E-005
1137.396362,2.100316048,7.17E-005
1137.753662,2.100296259,7.17E-005
1138.11084,2.100276947,7.16E-005
1138.46814,2.100257158,7.16E-005
1138.825439,2.10023737,7.16E-005
1139.182617,2.100217819,7.16E-005
1139.539917,2.100198269,7.16E-005
1139.897095,2.100178719,7.15E-005
1140.254395,2.100159168,7.15E-005
1140.611572,2.100139618,7.15E-005
1140.968872,2.100120306,7.15E-005
1141.32605,2.100100756,7.14E-005
1141.68335,2.100081205,7.14E-005
1142.040527,2.100061655,7.14E-005
1142.397827,2.100042105,7.14E-005
1142.755127,2.100022554,7.13E-005
1143.112305,2.100003242,7.13E-005
1143.469604,2.099983931,7.13E-005
1143.826782,2.09996438,7.13E-005
1144.184082,2.099945068,7.12E-005
1144.54126,2.099925518,7.12E-005
1144.89856,2.099905968,7.12E-005
1145.255737,2.099886656,7.12E-005
1145.613037,2.099867344,7.11E-005
1145.970337,2.099848032,7.11E-005
1146.327515,2.09982872,7.11E-005
1146.684814,2.099809408,7.11E-005
1147.041992,2.099790096,7.11E-005
1147.399292,2.099770784,7.10E-005
1147.75647,2.099751472,7.10E-005
1148.11377,2.099732161,7.10E-005
1148.470947,2.099712849,7.10E-005
1148.828247,2.099693775,7.09E-005
1149.185425,2.099674463,7.09E-005
1149.542725,2.099655151,7.09E-005
1149.900024,2.099635839,7.09E-005
1150.257202,2.099616766,7.08E-005
1150.614502,2.099597454,7.08E-005
1150.97168,2.099578381,7.08E-005
1151.328979,2.099559069,7.08E-005
1151.686157,2.099539995,7.07E-005
1152.043457,2.099520683,7.07E-005
1152.400635,2.099501848,7.07E-005
1152.757935,2.099482536,7.07E-005
1153.115234,2.099463463,7.07E-005
1153.472412,2.099443436,7.06E-005
1153.829712,2.099422693,7.06E-005
1154.18689,2.099402189,7.06E-005
1154.544189,2.099381685,7.06E-005
1154.901367,2.099360943,7.05E-005
1155.258667,2.099340439,7.05E-005
1155.615845,2.099319696,7.05E-005
1155.973145,2.099299431,7.05E-005
1156.330322,2.099278688,7.05E-005
1156.687622,2.099258423,7.04E-005
1157.044922,2.09923768,7.04E-005
1157.4021,2.099217176,7.04E-005
1157.759399,2.099196911,7.04E-005
1158.116577,2.099176407,7.03E-005
1158.473877,2.099155903,7.03E-005
1158.831055,2.099135399,7.03E-005
1159.188354,2.099115133,7.03E-005
1159.545532,2.099094629,7.03E-005
1159.902832,2.099074125,7.02E-005
1160.260132,2.09905386,7.02E-005
1160.61731,2.099033356,7.02E-005
1160.974609,2.09901309,7.02E-005
1161.331787,2.098992586,7.01E-005
1161.689087,2.098972321,7.01E-005
1162.046265,2.098952055,7.01E-005
1162.403564,2.098931789,7.01E-005
1162.760742,2.098911524,7.01E-005
1163.118042,2.098891258,7.00E-005
1163.47522,2.098870993,7.00E-005
1163.83252,2.098850489,7.00E-005
1164.189819,2.098830462,7.00E-005
1164.546997,2.098810196,6.99E-005
1164.904297,2.09878993,6.99E-005
1165.261475,2.098769665,6.99E-005
1165.618774,2.098749399,6.99E-005
1165.975952,2.098729372,6.99E-005
1166.333252,2.098709106,6.98E-005
1166.69043,2.098689079,6.98E-005
1167.047729,2.098668814,6.98E-005
1167.405029,2.098648787,6.98E-005
1167.762207,2.098628759,6.98E-005
1168.119507,2.098608732,6.97E-005
1168.476685,2.098588467,6.97E-005
1168.833984,2.098568201,6.97E-005
1169.191162,2.098548174,6.97E-005
1169.548462,2.098528147,6.96E-005
1169.90564,2.098509789,6.96E-005
1170.262939,2.098492384,6.96E-005
1170.620117,2.098475218,6.96E-005
1170.977417,2.098457813,6.96E-005
1171.334717,2.098440647,6.95E-005
1171.691895,2.098423481,6.95E-005
1172.049194,2.098406315,6.95E-005
1172.406372,2.09838891,6.95E-005
1172.763672,2.098371744,6.95E-005
1173.12085,2.098354578,6.94E-005
1173.478149,2.098337412,6.94E-005
1173.835327,2.098320246,6.94E-005
1174.192627,2.09830308,6.94E-005
1174.549927,2.098285913,6.94E-005
1174.907104,2.098268747,6.93E-005
1175.264404,2.098251581,6.93E-005
1175.621582,2.098234415,6.93E-005
1175.978882,2.098217487,6.93E-005
1176.33606,2.09820056,6.92E-005
1176.693359,2.098183393,6.92E-005
1177.050537,2.098166227,6.92E-005
1177.407837,2.098149061,6.92E-005
1177.765137,2.098132133,6.92E-005
1178.122314,2.098115206,6.91E-005
1178.479614,2.09809804,6.91E-005
1178.836792,2.098081112,6.91E-005
1179.194092,2.098064184,6.91E-005
1179.55127,2.098047018,6.91E-005
1179.908569,2.09803009,6.90E-005
1180.265747,2.098013163,6.90E-005
1180.623047,2.097996235,6.90E-005
1180.980225,2.097979307,6.90E-005
1181.337524,2.097962141,6.90E-005
1181.694824,2.097945213,6.89E-005
1182.052002,2.097928286,6.89E-005
1182.409302,2.097911596,6.89E-005
1182.766479,2.097894669,6.89E-005
1183.123779,2.097877741,6.89E-005
1183.480957,2.097860813,6.88E-005
1183.838257,2.097844124,6.88E-005
1184.195435,2.097827196,6.88E-005
1184.552734,2.097810268,6.88E-005
1184.910034,2.097793579,6.88E-005
1185.267212,2.097776651,6.87E-005
1185.624512,2.097759724,6.87E-005
1185.981689,2.097743034,6.87E-005
1186.338989,2.097726345,6.87E-005
1186.696167,2.097709417,6.87E-005
1187.053467,2.097691059,6.86E-005
1187.410645,2.097672939,6.86E-005
1187.767944,2.097655058,6.86E-005
1188.125122,2.097636938,6.86E-005
1188.482422,2.09761858,6.86E-005
1188.839722,2.09760046,6.85E-005
1189.196899,2.097582579,6.85E-005
1189.554199,2.097564459,6.85E-005
1189.911377,2.097546339,6.85E-005
1190.268677,2.097528458,6.85E-005
1190.625854,2.097510338,6.84E-005
1190.983154,2.097492456,6.84E-005
1191.340332,2.097474337,6.84E-005
1191.697632,2.097456455,6.84E-005
1192.054932,2.097438335,6.84E-005
1192.412109,2.097420454,6.83E-005
1192.769409,2.097402334,6.83E-005
1193.126587,2.097384453,6.83E-005
1193.483887,2.097366571,6.83E-005
1193.841064,2.09734869,6.83E-005
1194.198364,2.097330809,6.82E-005
1194.555542,2.097312689,6.82E-005
1194.912842,2.097294807,6.82E-005
1195.27002,2.097277164,6.82E-005
1195.627319,2.097259045,6.82E-005
1195.984619,2.097241402,6.82E-005
1196.341797,2.09722352,6.81E-005
1196.699097,2.097205639,6.81E-005
1197.056274,2.097187757,6.81E-005
1197.413574,2.097169876,6.81E-005
1197.770752,2.097152233,6.81E-005
1198.128052,2.097134352,6.80E-005
1198.485229,2.09711647,6.80E-005
1198.842529,2.097098827,6.80E-005
1199.199829,2.097080946,6.80E-005
1199.557007,2.097063303,6.80E-005
1199.914307,2.09704566,6.79E-005
1200.271484,2.097027779,6.79E-005
1200.628784,2.097010136,6.79E-005
1200.985962,2.096992493,6.79E-005
1201.343262,2.096974611,6.79E-005
1201.700439,2.096956968,6.78E-005
1202.057739,2.096939325,6.78E-005
1202.414917,2.096921682,6.78E-005
1202.772217,2.096903801,6.78E-005
1203.129517,2.096886396,6.78E-005
1203.486694,2.096868753,6.78E-005
1203.843994,2.09685111,6.77E-005
1204.201172,2.096833944,6.77E-005
1204.558472,2.09681797,6.77E-005
1204.915649,2.096801996,6.77E-005
1205.272949,2.096786022,6.77E-005
1205.630127,2.096770048,6.76E-005
1205.987427,2.096754074,6.76E-005
1206.344727,2.096738338,6.76E-005
1206.701904,2.096722126,6.76E-005
1207.059204,2.09670639,6.76E-005
1207.416382,2.096690416,6.76E-005
1207.773682,2.096674442,6.75E-005
1208.130859,2.096658707,6.75E-005
1208.488159,2.096642733,6.75E-005
1208.845337,2.096626997,6.75E-005
1209.202637,2.096611023,6.75E-005
1209.559814,2.096595287,6.74E-005
1209.917114,2.096579313,6.74E-005
1210.274414,2.096563578,6.74E-005
1210.631592,2.096547842,6.74E-005
1210.988892,2.096531868,6.74E-005
1211.346069,2.096516132,6.74E-005
1211.703369,2.096500397,6.73E-005
1212.060547,2.096484661,6.73E-005
1212.417847,2.096468925,6.73E-005
1212.775024,2.09645319,6.73E-005
1213.132324,2.096437454,6.73E-005
1213.489624,2.096421719,6.73E-005
1213.846802,2.096405745,6.72E-005
1214.204102,2.096390247,6.72E-005
1214.561279,2.096374512,6.72E-005
1214.918579,2.096358776,6.72E-005
1215.275757,2.09634304,6.72E-005
1215.633057,2.096327543,6.71E-005
1215.990234,2.096311808,6.71E-005
1216.347534,2.096296072,6.71E-005
1216.704712,2.096280575,6.71E-005
1217.062012,2.096264839,6.71E-005
1217.419312,2.096249342,6.71E-005
1217.776489,2.096233606,6.70E-005
1218.133789,2.096218109,6.70E-005
1218.490967,2.096202374,6.70E-005
1218.848267,2.096186876,6.70E-005
1219.205444,2.096171379,6.70E-005
1219.562744,2.096155405,6.70E-005
1219.919922,2.096140146,6.69E-005
1220.277222,2.096124411,6.69E-005
1220.634521,2.096108913,6.69E-005
1220.991699,2.096093416,6.69E-005
1221.348999,2.096077919,6.69E-005
1221.706177,2.096062422,6.68E-005
1222.063477,2.096046925,6.68E-005
1222.420654,2.096030235,6.68E-005
1222.777954,2.096013308,6.68E-005
1223.135132,2.095996618,6.68E-005
1223.492432,2.095979929,6.68E-005
1223.849731,2.09596324,6.67E-005
1224.206909,2.095946312,6.67E-005
1224.564209,2.095929623,6.67E-005
1224.921387,2.095912933,6.67E-005
1225.278687,2.095896244,6.67E-005
1225.635864,2.095879555,6.67E-005
1225.993164,2.095862865,6.66E-005
1226.350342,2.095846176,6.66E-005
1226.707642,2.095829487,6.66E-005
1227.064819,2.095812798,6.66E-005
1227.422119,2.095796108,6.66E-005
1227.779419,2.095779657,6.66E-005
1228.136597,2.095762968,6.65E-005
1228.493896,2.095746279,6.65E-005
1228.851074,2.095729589,6.65E-005
1229.208374,2.095713139,6.65E-005
1229.565552,2.095696449,6.65E-005
1229.922852,2.095679998,6.65E-005
1230.280029,2.095663309,6.64E-005
1230.637329,2.09564662,6.64E-005
1230.994629,2.095630169,6.64E-005
1231.351807,2.095613718,6.64E-005
1231.709106,2.095597029,6.64E-005
1232.066284,2.095580816,6.64E-005
1232.423584,2.095564127,6.63E-005
1232.780762,2.095547676,6.63E-005
1233.138062,2.095530987,6.63E-005
1233.495239,2.095514536,6.63E-005
1233.852539,2.095498085,6.63E-005
1234.209717,2.095481634,6.63E-005
1234.567017,2.095465183,6.63E-005
1234.924316,2.095448732,6.62E-005
1235.281494,2.095432281,6.62E-005
1235.638794,2.095416069,6.62E-005
1235.995972,2.09539938,6.62E-005
1236.353271,2.095383167,6.62E-005
1236.710449,2.095366716,6.62E-005
1237.067749,2.095350266,6.61E-005
1237.424927,2.095334053,6.61E-005
1237.782227,2.095317602,6.61E-005
1238.139526,2.095301151,6.61E-005
1238.496704,2.095284939,6.61E-005
1238.854004,2.095268726,6.61E-005
1239.211182,2.095252275,6.60E-005
1239.568481,2.095236063,6.60E-005
1239.925659,2.095219612,6.60E-005
1240.282959,2.0952034,6.60E-005
1240.640137,2.095187187,6.60E-005
1240.997437,2.095173836,6.60E-005
1241.354614,2.095160961,6.59E-005
1241.711914,2.09514761,6.59E-005
1242.069214,2.095134258,6.59E-005
1242.426392,2.095120907,6.59E-005
1242.783691,2.095107794,6.59E-005
1243.140869,2.095094442,6.59E-005
1243.498169,2.095081329,6.59E-005
1243.855347,2.095068216,6.58E-005
1244.212646,2.095054865,6.58E-005
1244.569824,2.095041752,6.58E-005
1244.927124,2.0950284,6.58E-005
1245.284424,2.095015287,6.58E-005
1245.641602,2.095002174,6.58E-005
1245.998901,2.094988823,6.57E-005
1246.356079,2.09497571,6.57E-005
1246.713379,2.094962597,6.57E-005
1247.070557,2.094949484,6.57E-005
1247.427856,2.094936371,6.57E-005
1247.785034,2.094923019,6.57E-005
1248.142334,2.094910145,6.57E-005
1248.499512,2.094897032,6.56E-005
1248.856812,2.094883919,6.56E-005
1249.214111,2.094870806,6.56E-005
1249.571289,2.094857693,6.56E-005
1249.928589,2.094844818,6.56E-005
1250.285767,2.094831467,6.56E-005
1250.643066,2.094818592,6.55E-005
1251.000244,2.094805479,6.55E-005
1251.357544,2.094792128,6.55E-005
1251.714722,2.094779491,6.55E-005
1252.072021,2.094766378,6.55E-005
1252.429321,2.094753265,6.55E-005
1252.786499,2.094740152,6.55E-005
1253.143799,2.094727278,6.54E-005
1253.500977,2.094714165,6.54E-005
1253.858276,2.09470129,6.54E-005
1254.215454,2.094688177,6.54E-005
1254.572754,2.094675303,6.54E-005
1254.929932,2.094662189,6.54E-005
1255.287231,2.094649076,6.53E-005
1255.644409,2.09463644,6.53E-005
1256.001709,2.094623327,6.53E-005
1256.359009,2.094610453,6.53E-005
1256.716187,2.094597578,6.53E-005
1257.073486,2.094584465,6.53E-005
1257.430664,2.09457159,6.53E-005
1257.787964,2.094558716,6.52E-005
1258.145142,2.094545841,6.52E-005
1258.502441,2.094532967,6.52E-005
1258.859619,2.094520092,6.52E-005
1259.216919,2.094507217,6.52E-005
1259.574219,2.094494343,6.52E-005
1259.931396,2.094480515,6.52E-005
1260.288696,2.094466448,6.51E-005
1260.645874,2.094452143,6.51E-005
1261.003174,2.094438076,6.51E-005
1261.360352,2.094424009,6.51E-005
1261.717651,2.094409943,6.51E-005
1262.074829,2.094395876,6.51E-005
1262.432129,2.094381571,6.51E-005
1262.789429,2.094367743,6.50E-005
1263.146606,2.094353437,6.50E-005
1263.503906,2.094339371,6.50E-005
1263.861084,2.094325304,6.50E-005
1264.218384,2.094311237,6.50E-005
1264.575562,2.094297171,6.50E-005
1264.932861,2.094283104,6.50E-005
1265.290039,2.094269037,6.49E-005
1265.647339,2.094254971,6.49E-005
1266.004517,2.094241142,6.49E-005
1266.361816,2.094227076,6.49E-005
1266.719116,2.094213009,6.49E-005
1267.076294,2.094199181,6.49E-005
1267.433594,2.094184875,6.49E-005
1267.790771,2.094171047,6.48E-005
1268.148071,2.094156981,6.48E-005
1268.505249,2.094143152,6.48E-005
1268.862549,2.094129324,6.48E-005
1269.219727,2.094115257,6.48E-005
1269.577026,2.094101191,6.48E-005
1269.934326,2.094087362,6.48E-005
1270.291504,2.094073534,6.47E-005
1270.648804,2.094059706,6.47E-005
1271.005981,2.094045639,6.47E-005
1271.363281,2.094031811,6.47E-005
1271.720459,2.094017982,6.47E-005
1272.077759,2.094003916,6.47E-005
1272.434937,2.093990088,6.47E-005
1272.792236,2.093976259,6.46E-005
1273.149414,2.093962431,6.46E-005
1273.506714,2.093948364,6.46E-005
1273.864014,2.093934536,6.46E-005
1274.221191,2.093920708,6.46E-005
1274.578491,2.093907118,6.46E-005
1274.935669,2.09389329,6.46E-005
1275.292969,2.093879461,6.45E-005
1275.650146,2.093865633,6.45E-005
1276.007446,2.093851805,6.45E-005
1276.364624,2.093837976,6.45E-005
1276.721924,2.093824148,6.45E-005
1277.079224,2.093810558,6.45E-005
1277.436401,2.09379673,6.45E-005
1277.793701,2.093782902,6.45E-005
1278.150879,2.093769312,6.44E-005
1278.508179,2.093755484,6.44E-005
1278.865356,2.093741655,6.44E-005
1279.222656,2.093728065,6.44E-005
1279.579834,2.09371376,6.44E-005
1279.937134,2.093699217,6.44E-005
1280.294312,2.093684912,6.44E-005
1280.651611,2.09367013,6.43E-005
1281.008911,2.093655825,6.43E-005
1281.366089,2.093641043,6.43E-005
1281.723389,2.093626738,6.43E-005
1282.080566,2.093612432,6.43E-005
1282.437866,2.093597651,6.43E-005
1282.795044,2.093583345,6.43E-005
1283.152344,2.093568802,6.43E-005
1283.509521,2.093554497,6.42E-005
1283.866821,2.093539953,6.42E-005
1284.224121,2.093525648,6.42E-005
1284.581299,2.093510866,6.42E-005
1284.938599,2.093496799,6.42E-005
1285.295776,2.093482256,6.42E-005
1285.653076,2.093467712,6.42E-005
1286.010254,2.093453407,6.41E-005
1286.367554,2.093439102,6.41E-005
1286.724731,2.093424797,6.41E-005
1287.082031,2.093410254,6.41E-005
1287.439209,2.093395948,6.41E-005
1287.796509,2.093381643,6.41E-005
1288.153809,2.0933671,6.41E-005
1288.510986,2.093353033,6.41E-005
1288.868286,2.093338728,6.40E-005
1289.225464,2.093324184,6.40E-005
1289.582764,2.093309879,6.40E-005
1289.939941,2.093295574,6.40E-005
1290.297241,2.093281269,6.40E-005
1290.654419,2.093266964,6.40E-005
1291.011719,2.093252897,6.40E-005
1291.369019,2.093238592,6.40E-005
1291.726196,2.093224287,6.39E-005
1292.083496,2.093209982,6.39E-005
1292.440674,2.093195677,6.39E-005
1292.797974,2.093181372,6.39E-005
1293.155151,2.093167305,6.39E-005
1293.512451,2.093153,6.39E-005
1293.869629,2.093138933,6.39E-005
1294.226929,2.093124628,6.39E-005
1294.584106,2.093110323,6.38E-005
1294.941406,2.093096495,6.38E-005
1295.298706,2.09308219,6.38E-005
1295.655884,2.093068123,6.38E-005
1296.013184,2.093053818,6.38E-005
1296.370361,2.093039751,6.38E-005
1296.727661,2.093025446,6.38E-005
1297.084839,2.093011379,6.38E-005
1297.442139,2.092997313,6.37E-005
1297.799316,2.092983246,6.37E-005
1298.156616,2.092968941,6.37E-005
1298.513916,2.092954874,6.37E-005
1298.871094,2.092940807,6.37E-005
1299.228394,2.092926741,6.37E-005
1299.585571,2.092912436,6.37E-005
1299.942871,2.092897654,6.37E-005
1300.300049,2.092882395,6.36E-005
1300.657349,2.092867136,6.36E-005
1301.014526,2.092851877,6.36E-005
1301.371826,2.092836618,6.36E-005
1301.729126,2.09282136,6.36E-005
1302.086304,2.092806101,6.36E-005
1302.443604,2.092790842,6.36E-005
1302.800781,2.092775822,6.36E-005
1303.158081,2.092760563,6.35E-005
1303.515259,2.092745304,6.35E-005
1303.872559,2.092730045,6.35E-005
1304.229736,2.092715025,6.35E-005
1304.587036,2.092699766,6.35E-005
1304.944214,2.092684746,6.35E-005
1305.301514,2.092669487,6.35E-005
1305.658813,2.092654467,6.35E-005
1306.015991,2.092639208,6.34E-005
1306.373291,2.092624187,6.34E-005
1306.730469,2.092609167,6.34E-005
1307.087769,2.092593908,6.34E-005
1307.444946,2.092578888,6.34E-005
1307.802246,2.092563868,6.34E-005
