wavelength,n,k
1457.031738,2.139255,0
1460.436035,2.139158,0
1463.840576,2.139062,0
1467.245605,2.138967,0
1470.651123,2.138872,0
1474.056885,2.138778,0
1477.463135,2.138684,0
1480.869873,2.138592,0
1484.2771,2.138499,0
1487.684814,2.138408,0
1491.093018,2.138317,0
1494.501831,2.138227,0
1497.911133,2.138138,0
1501.320923,2.138049,0
1504.731201,2.137961,0
1508.142212,2.137873,0
1511.553711,2.137786,0
1514.96582,2.1377,0
1518.378662,2.137614,0
1521.791992,2.137529,0
1525.205933,2.137444,0
1528.620605,2.13736,0
1532.036011,2.137276,0
1535.452026,2.137194,0
1538.868896,2.137111,0
1542.286377,2.137029,0
1545.704468,2.136948,0
1549.123413,2.136868,0
1552.543213,2.136787,0
1555.963623,2.136708,0
1559.38501,2.136629,0
1562.807007,2.13655,0
1566.22998,2.136472,0
1569.653687,2.136395,0
1573.078369,2.136318,0
1576.503784,2.136241,0
1579.930176,2.136165,0
1583.357422,2.13609,0
1586.785645,2.136015,0
1590.2146,2.135941,0
1593.644775,2.135866,0
1597.075684,2.135793,0
1600.507568,2.13572,0
1603.940674,2.135647,0
1607.374512,2.135575,0
1610.809448,2.135504,0
1614.245361,2.135432,0
1617.682373,2.135362,0
1621.120483,2.135291,0
1624.559692,2.135221,0
1627.999756,2.135152,0
1631.441162,2.135083,0
1634.883545,2.135015,0
1638.327148,2.134947,0
1641.771851,2.134879,0
1645.217773,2.134812,0
1648.664795,2.134745,0
1652.113037,2.134678,0
1655.5625,2.134612,0
1659.013062,2.134547,0
1662.465088,2.134482,0
1665.918213,2.134417,0
1669.372437,2.134352,0
1672.828125,2.134288,0
1676.285156,2.134225,0
1679.743408,2.134161,0
1683.202881,2.134099,0
1686.663818,2.134036,0
